trial_id,source_trial_id,experiment_list,dataset_number,dataset_slug,dataset_label,stimulus_set,condition_id,condition_name,cohesion,transitivity,condition_trigger,item_trigger,target_image,target_role
isolated_list2_d005_set2_it_coh_list2,d005_set2_it_coh_list2,2,5,005_rest_build_wall,rest_build_wall,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,18,../psychopy_gurung_v1/JpegStimuliFullRes/5_rest_build wall/2/it_target.jpg,it_target
isolated_list2_d005_set3_it_coh_list2,d005_set3_it_coh_list2,2,5,005_rest_build_wall,rest_build_wall,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,19,../psychopy_gurung_v1/JpegStimuliFullRes/5_rest_build wall/3/it_target.jpg,it_target
isolated_list2_d005_set4_tr_coh_list2,d005_set4_tr_coh_list2,2,5,005_rest_build_wall,rest_build_wall,4,tr_coh,transitive_cohesive,cohesive,transitive,1,20,../psychopy_gurung_v1/JpegStimuliFullRes/5_rest_build wall/4/tr_target.jpg,tr_target
isolated_list2_d006_set1_tr_coh_list2,d006_set1_tr_coh_list2,2,6,006_sleep_pluck_tomatoes,sleep_pluck_tomatoes,1,tr_coh,transitive_cohesive,cohesive,transitive,1,21,../psychopy_gurung_v1/JpegStimuliFullRes/6_sleep_pluck tomatoes/1/tr_target.jpg,tr_target
isolated_list2_d006_set2_it_coh_list2,d006_set2_it_coh_list2,2,6,006_sleep_pluck_tomatoes,sleep_pluck_tomatoes,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,22,../psychopy_gurung_v1/JpegStimuliFullRes/6_sleep_pluck tomatoes/2/it_target.jpg,it_target
isolated_list2_d006_set3_it_coh_list2,d006_set3_it_coh_list2,2,6,006_sleep_pluck_tomatoes,sleep_pluck_tomatoes,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,23,../psychopy_gurung_v1/JpegStimuliFullRes/6_sleep_pluck tomatoes/3/it_target.jpg,it_target
isolated_list2_d006_set4_tr_coh_list2,d006_set4_tr_coh_list2,2,6,006_sleep_pluck_tomatoes,sleep_pluck_tomatoes,4,tr_coh,transitive_cohesive,cohesive,transitive,1,24,../psychopy_gurung_v1/JpegStimuliFullRes/6_sleep_pluck tomatoes/4/tr_target.jpg,tr_target
isolated_list2_d007_set1_tr_coh_list2,d007_set1_tr_coh_list2,2,7,007_sit_make_fire,sit_make_fire,1,tr_coh,transitive_cohesive,cohesive,transitive,1,25,../psychopy_gurung_v1/JpegStimuliFullRes/7_sit_make fire/1/tr_target.jpg,tr_target
isolated_list2_d007_set2_it_coh_list2,d007_set2_it_coh_list2,2,7,007_sit_make_fire,sit_make_fire,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,26,../psychopy_gurung_v1/JpegStimuliFullRes/7_sit_make fire/2/it_target.jpg,it_target
isolated_list2_d007_set3_it_coh_list2,d007_set3_it_coh_list2,2,7,007_sit_make_fire,sit_make_fire,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,27,../psychopy_gurung_v1/JpegStimuliFullRes/7_sit_make fire/3/it_target.jpg,it_target
isolated_list2_d007_set4_tr_coh_list2,d007_set4_tr_coh_list2,2,7,007_sit_make_fire,sit_make_fire,4,tr_coh,transitive_cohesive,cohesive,transitive,1,28,../psychopy_gurung_v1/JpegStimuliFullRes/7_sit_make fire/4/tr_target.jpg,tr_target
isolated_list2_d008_set1_tr_coh_list2,d008_set1_tr_coh_list2,2,8,008_smile_weave_garland,smile_weave_garland,1,tr_coh,transitive_cohesive,cohesive,transitive,1,29,../psychopy_gurung_v1/JpegStimuliFullRes/8_smile_weave garland/1/tr_target.jpg,tr_target
isolated_list2_d008_set2_it_coh_list2,d008_set2_it_coh_list2,2,8,008_smile_weave_garland,smile_weave_garland,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,30,../psychopy_gurung_v1/JpegStimuliFullRes/8_smile_weave garland/2/it_target.jpg,it_target
isolated_list2_d008_set3_it_coh_list2,d008_set3_it_coh_list2,2,8,008_smile_weave_garland,smile_weave_garland,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,31,../psychopy_gurung_v1/JpegStimuliFullRes/8_smile_weave garland/3/it_target.jpg,it_target
isolated_list2_d008_set4_tr_coh_list2,d008_set4_tr_coh_list2,2,8,008_smile_weave_garland,smile_weave_garland,4,tr_coh,transitive_cohesive,cohesive,transitive,1,32,../psychopy_gurung_v1/JpegStimuliFullRes/8_smile_weave garland/4/tr_target.jpg,tr_target
isolated_list2_d009_set1_tr_coh_list2,d009_set1_tr_coh_list2,2,9,009_descend_harvest_rice,descend_harvest_rice,1,tr_coh,transitive_cohesive,cohesive,transitive,1,33,../psychopy_gurung_v1/JpegStimuliFullRes/9_descend_harvest rice/1/tr_target.jpg,tr_target
isolated_list2_d009_set2_it_coh_list2,d009_set2_it_coh_list2,2,9,009_descend_harvest_rice,descend_harvest_rice,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,34,../psychopy_gurung_v1/JpegStimuliFullRes/9_descend_harvest rice/2/it_target.jpg,it_target
isolated_list2_d009_set3_it_coh_list2,d009_set3_it_coh_list2,2,9,009_descend_harvest_rice,descend_harvest_rice,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,35,../psychopy_gurung_v1/JpegStimuliFullRes/9_descend_harvest rice/3/it_target.jpg,it_target
isolated_list2_d009_set4_tr_coh_list2,d009_set4_tr_coh_list2,2,9,009_descend_harvest_rice,descend_harvest_rice,4,tr_coh,transitive_cohesive,cohesive,transitive,1,36,../psychopy_gurung_v1/JpegStimuliFullRes/9_descend_harvest rice/4/tr_target.jpg,tr_target
isolated_list2_d010_set1_tr_coh_list2,d010_set1_tr_coh_list2,2,10,010_run_cook_pancakes,run_cook_pancakes,1,tr_coh,transitive_cohesive,cohesive,transitive,1,37,../psychopy_gurung_v1/JpegStimuliFullRes/10_run_cook pancakes/1/tr_target.jpg,tr_target
isolated_list2_d010_set2_it_coh_list2,d010_set2_it_coh_list2,2,10,010_run_cook_pancakes,run_cook_pancakes,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,38,../psychopy_gurung_v1/JpegStimuliFullRes/10_run_cook pancakes/2/it_target.jpg,it_target
isolated_list2_d010_set3_it_coh_list2,d010_set3_it_coh_list2,2,10,010_run_cook_pancakes,run_cook_pancakes,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,39,../psychopy_gurung_v1/JpegStimuliFullRes/10_run_cook pancakes/3/it_target.jpg,it_target
isolated_list2_d010_set4_tr_coh_list2,d010_set4_tr_coh_list2,2,10,010_run_cook_pancakes,run_cook_pancakes,4,tr_coh,transitive_cohesive,cohesive,transitive,1,40,../psychopy_gurung_v1/JpegStimuliFullRes/10_run_cook pancakes/4/tr_target.jpg,tr_target
isolated_list2_d011_set1_tr_coh_list2,d011_set1_tr_coh_list2,2,11,011_ascend_wipe_plate,ascend_wipe_plate,1,tr_coh,transitive_cohesive,cohesive,transitive,1,41,../psychopy_gurung_v1/JpegStimuliFullRes/11_ascend_wipe plate/1/tr_target.jpg,tr_target
isolated_list2_d011_set2_it_coh_list2,d011_set2_it_coh_list2,2,11,011_ascend_wipe_plate,ascend_wipe_plate,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,42,../psychopy_gurung_v1/JpegStimuliFullRes/11_ascend_wipe plate/2/it_target.jpg,it_target
isolated_list2_d011_set3_it_coh_list2,d011_set3_it_coh_list2,2,11,011_ascend_wipe_plate,ascend_wipe_plate,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,43,../psychopy_gurung_v1/JpegStimuliFullRes/11_ascend_wipe plate/3/it_target.jpg,it_target
isolated_list2_d011_set4_tr_coh_list2,d011_set4_tr_coh_list2,2,11,011_ascend_wipe_plate,ascend_wipe_plate,4,tr_coh,transitive_cohesive,cohesive,transitive,1,44,../psychopy_gurung_v1/JpegStimuliFullRes/11_ascend_wipe plate/4/tr_target.jpg,tr_target
isolated_list2_d012_set1_tr_coh_list2,d012_set1_tr_coh_list2,2,12,012_come_eat_rice,come_eat_rice,1,tr_coh,transitive_cohesive,cohesive,transitive,1,45,../psychopy_gurung_v1/JpegStimuliFullRes/12_come_eat rice/1/tr_target.jpg,tr_target
isolated_list2_d012_set2_it_coh_list2,d012_set2_it_coh_list2,2,12,012_come_eat_rice,come_eat_rice,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,46,../psychopy_gurung_v1/JpegStimuliFullRes/12_come_eat rice/2/it_target.jpg,it_target
isolated_list2_d012_set3_it_coh_list2,d012_set3_it_coh_list2,2,12,012_come_eat_rice,come_eat_rice,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,47,../psychopy_gurung_v1/JpegStimuliFullRes/12_come_eat rice/3/it_target.jpg,it_target
isolated_list2_d012_set4_tr_coh_list2,d012_set4_tr_coh_list2,2,12,012_come_eat_rice,come_eat_rice,4,tr_coh,transitive_cohesive,cohesive,transitive,1,48,../psychopy_gurung_v1/JpegStimuliFullRes/12_come_eat rice/4/tr_target.jpg,tr_target
isolated_list2_d013_set1_tr_coh_list2,d013_set1_tr_coh_list2,2,13,013_stand_wash_clothes,stand_wash_clothes,1,tr_coh,transitive_cohesive,cohesive,transitive,1,49,../psychopy_gurung_v1/JpegStimuliFullRes/13_stand_wash clothes/1/tr_target.jpg,tr_target
isolated_list2_d013_set2_it_coh_list2,d013_set2_it_coh_list2,2,13,013_stand_wash_clothes,stand_wash_clothes,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,50,../psychopy_gurung_v1/JpegStimuliFullRes/13_stand_wash clothes/2/it_target.jpg,it_target
isolated_list2_d013_set3_it_coh_list2,d013_set3_it_coh_list2,2,13,013_stand_wash_clothes,stand_wash_clothes,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,51,../psychopy_gurung_v1/JpegStimuliFullRes/13_stand_wash clothes/3/it_target.jpg,it_target
isolated_list2_d013_set4_tr_coh_list2,d013_set4_tr_coh_list2,2,13,013_stand_wash_clothes,stand_wash_clothes,4,tr_coh,transitive_cohesive,cohesive,transitive,1,52,../psychopy_gurung_v1/JpegStimuliFullRes/13_stand_wash clothes/4/tr_target.jpg,tr_target
isolated_list2_d014_set1_tr_coh_list2,d014_set1_tr_coh_list2,2,14,014_ascend_weave_raincoat,ascend_weave_raincoat,1,tr_coh,transitive_cohesive,cohesive,transitive,1,53,../psychopy_gurung_v1/JpegStimuliFullRes/14_ascend_weave raincoat/1/tr_target.jpg,tr_target
isolated_list2_d014_set2_it_coh_list2,d014_set2_it_coh_list2,2,14,014_ascend_weave_raincoat,ascend_weave_raincoat,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,54,../psychopy_gurung_v1/JpegStimuliFullRes/14_ascend_weave raincoat/2/it_target.jpg,it_target
isolated_list2_d014_set3_it_coh_list2,d014_set3_it_coh_list2,2,14,014_ascend_weave_raincoat,ascend_weave_raincoat,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,55,../psychopy_gurung_v1/JpegStimuliFullRes/14_ascend_weave raincoat/3/it_target.jpg,it_target
isolated_list2_d014_set4_tr_coh_list2,d014_set4_tr_coh_list2,2,14,014_ascend_weave_raincoat,ascend_weave_raincoat,4,tr_coh,transitive_cohesive,cohesive,transitive,1,56,../psychopy_gurung_v1/JpegStimuliFullRes/14_ascend_weave raincoat/4/tr_target.jpg,tr_target
isolated_list2_d015_set1_tr_coh_list2,d015_set1_tr_coh_list2,2,15,015_smile_clean_wall,smile_clean_wall,1,tr_coh,transitive_cohesive,cohesive,transitive,1,57,../psychopy_gurung_v1/JpegStimuliFullRes/15_smile_clean wall/1/tr_target.jpg,tr_target
isolated_list2_d015_set2_it_coh_list2,d015_set2_it_coh_list2,2,15,015_smile_clean_wall,smile_clean_wall,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,58,../psychopy_gurung_v1/JpegStimuliFullRes/15_smile_clean wall/2/it_target.jpg,it_target
isolated_list2_d015_set3_it_coh_list2,d015_set3_it_coh_list2,2,15,015_smile_clean_wall,smile_clean_wall,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,59,../psychopy_gurung_v1/JpegStimuliFullRes/15_smile_clean wall/3/it_target.jpg,it_target
isolated_list2_d015_set4_tr_coh_list2,d015_set4_tr_coh_list2,2,15,015_smile_clean_wall,smile_clean_wall,4,tr_coh,transitive_cohesive,cohesive,transitive,1,60,../psychopy_gurung_v1/JpegStimuliFullRes/15_smile_clean wall/4/tr_target.jpg,tr_target
isolated_list2_d016_set1_tr_coh_list2,d016_set1_tr_coh_list2,2,16,016_sleep_wash_dish,sleep_wash_dish,1,tr_coh,transitive_cohesive,cohesive,transitive,1,61,../psychopy_gurung_v1/JpegStimuliFullRes/16_sleep_wash dish/1/tr_target.jpg,tr_target
isolated_list2_d016_set2_it_coh_list2,d016_set2_it_coh_list2,2,16,016_sleep_wash_dish,sleep_wash_dish,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,62,../psychopy_gurung_v1/JpegStimuliFullRes/16_sleep_wash dish/2/it_target.jpg,it_target
isolated_list2_d016_set3_it_coh_list2,d016_set3_it_coh_list2,2,16,016_sleep_wash_dish,sleep_wash_dish,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,63,../psychopy_gurung_v1/JpegStimuliFullRes/16_sleep_wash dish/3/it_target.jpg,it_target
isolated_list2_d016_set4_tr_coh_list2,d016_set4_tr_coh_list2,2,16,016_sleep_wash_dish,sleep_wash_dish,4,tr_coh,transitive_cohesive,cohesive,transitive,1,64,../psychopy_gurung_v1/JpegStimuliFullRes/16_sleep_wash dish/4/tr_target.jpg,tr_target
isolated_list2_d017_set1_tr_coh_list2,d017_set1_tr_coh_list2,2,17,017_rest_hang_picture,rest_hang_picture,1,tr_coh,transitive_cohesive,cohesive,transitive,1,65,../psychopy_gurung_v1/JpegStimuliFullRes/17_rest_hang picture/1/tr_target.jpg,tr_target
isolated_list2_d017_set2_it_coh_list2,d017_set2_it_coh_list2,2,17,017_rest_hang_picture,rest_hang_picture,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,66,../psychopy_gurung_v1/JpegStimuliFullRes/17_rest_hang picture/2/it_target.jpg,it_target
isolated_list2_d017_set3_it_coh_list2,d017_set3_it_coh_list2,2,17,017_rest_hang_picture,rest_hang_picture,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,67,../psychopy_gurung_v1/JpegStimuliFullRes/17_rest_hang picture/3/it_target.jpg,it_target
isolated_list2_d017_set4_tr_coh_list2,d017_set4_tr_coh_list2,2,17,017_rest_hang_picture,rest_hang_picture,4,tr_coh,transitive_cohesive,cohesive,transitive,1,68,../psychopy_gurung_v1/JpegStimuliFullRes/17_rest_hang picture/4/tr_target.jpg,tr_target
isolated_list2_d018_set1_tr_coh_list2,d018_set1_tr_coh_list2,2,18,018_yawn_put_on_cap,yawn_put_on_cap,1,tr_coh,transitive_cohesive,cohesive,transitive,1,69,../psychopy_gurung_v1/JpegStimuliFullRes/18_yawn_put on cap/1/tr_target.jpg,tr_target
isolated_list2_d018_set2_it_coh_list2,d018_set2_it_coh_list2,2,18,018_yawn_put_on_cap,yawn_put_on_cap,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,70,../psychopy_gurung_v1/JpegStimuliFullRes/18_yawn_put on cap/2/it_target.jpg,it_target
isolated_list2_d018_set3_it_coh_list2,d018_set3_it_coh_list2,2,18,018_yawn_put_on_cap,yawn_put_on_cap,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,71,../psychopy_gurung_v1/JpegStimuliFullRes/18_yawn_put on cap/3/it_target.jpg,it_target
isolated_list2_d018_set4_tr_coh_list2,d018_set4_tr_coh_list2,2,18,018_yawn_put_on_cap,yawn_put_on_cap,4,tr_coh,transitive_cohesive,cohesive,transitive,1,72,../psychopy_gurung_v1/JpegStimuliFullRes/18_yawn_put on cap/4/tr_target.jpg,tr_target
isolated_list2_d019_set1_tr_coh_list2,d019_set1_tr_coh_list2,2,19,019_sit_crack_egg,sit_crack_egg,1,tr_coh,transitive_cohesive,cohesive,transitive,1,73,../psychopy_gurung_v1/JpegStimuliFullRes/19_sit_crack egg/1/tr_target.jpg,tr_target
isolated_list2_d019_set2_it_coh_list2,d019_set2_it_coh_list2,2,19,019_sit_crack_egg,sit_crack_egg,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,74,../psychopy_gurung_v1/JpegStimuliFullRes/19_sit_crack egg/2/it_target.jpg,it_target
isolated_list2_d019_set3_it_coh_list2,d019_set3_it_coh_list2,2,19,019_sit_crack_egg,sit_crack_egg,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,75,../psychopy_gurung_v1/JpegStimuliFullRes/19_sit_crack egg/3/it_target.jpg,it_target
isolated_list2_d019_set4_tr_coh_list2,d019_set4_tr_coh_list2,2,19,019_sit_crack_egg,sit_crack_egg,4,tr_coh,transitive_cohesive,cohesive,transitive,1,76,../psychopy_gurung_v1/JpegStimuliFullRes/19_sit_crack egg/4/tr_target.jpg,tr_target
isolated_list2_d020_set1_tr_coh_list2,d020_set1_tr_coh_list2,2,20,020_come_plant_sapling,come_plant_sapling,1,tr_coh,transitive_cohesive,cohesive,transitive,1,77,../psychopy_gurung_v1/JpegStimuliFullRes/20_come_plant sapling/1/tr_target.jpg,tr_target
isolated_list2_d020_set2_it_coh_list2,d020_set2_it_coh_list2,2,20,020_come_plant_sapling,come_plant_sapling,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,78,../psychopy_gurung_v1/JpegStimuliFullRes/20_come_plant sapling/2/it_target.jpg,it_target
isolated_list2_d020_set3_it_coh_list2,d020_set3_it_coh_list2,2,20,020_come_plant_sapling,come_plant_sapling,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,79,../psychopy_gurung_v1/JpegStimuliFullRes/20_come_plant sapling/3/it_target.jpg,it_target
isolated_list2_d020_set4_tr_coh_list2,d020_set4_tr_coh_list2,2,20,020_come_plant_sapling,come_plant_sapling,4,tr_coh,transitive_cohesive,cohesive,transitive,1,80,../psychopy_gurung_v1/JpegStimuliFullRes/20_come_plant sapling/4/tr_target.jpg,tr_target
isolated_list2_d021_set1_tr_coh_list2,d021_set1_tr_coh_list2,2,21,021_cough_burn_bottles,cough_burn_bottles,1,tr_coh,transitive_cohesive,cohesive,transitive,1,81,../psychopy_gurung_v1/JpegStimuliFullRes/21_cough_burn bottles/1/tr_target.jpg,tr_target
isolated_list2_d021_set2_it_coh_list2,d021_set2_it_coh_list2,2,21,021_cough_burn_bottles,cough_burn_bottles,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,82,../psychopy_gurung_v1/JpegStimuliFullRes/21_cough_burn bottles/2/it_target.jpg,it_target
isolated_list2_d021_set3_it_coh_list2,d021_set3_it_coh_list2,2,21,021_cough_burn_bottles,cough_burn_bottles,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,83,../psychopy_gurung_v1/JpegStimuliFullRes/21_cough_burn bottles/3/it_target.jpg,it_target
isolated_list2_d021_set4_tr_coh_list2,d021_set4_tr_coh_list2,2,21,021_cough_burn_bottles,cough_burn_bottles,4,tr_coh,transitive_cohesive,cohesive,transitive,1,84,../psychopy_gurung_v1/JpegStimuliFullRes/21_cough_burn bottles/4/tr_target.jpg,tr_target
isolated_list2_d022_set1_tr_coh_list2,d022_set1_tr_coh_list2,2,22,022_come_push_chest,come_push_chest,1,tr_coh,transitive_cohesive,cohesive,transitive,1,85,../psychopy_gurung_v1/JpegStimuliFullRes/22_come_push chest/1/tr_target.jpg,tr_target
isolated_list2_d022_set2_it_coh_list2,d022_set2_it_coh_list2,2,22,022_come_push_chest,come_push_chest,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,86,../psychopy_gurung_v1/JpegStimuliFullRes/22_come_push chest/2/it_target.jpg,it_target
isolated_list2_d022_set3_it_coh_list2,d022_set3_it_coh_list2,2,22,022_come_push_chest,come_push_chest,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,87,../psychopy_gurung_v1/JpegStimuliFullRes/22_come_push chest/3/it_target.jpg,it_target
isolated_list2_d022_set4_tr_coh_list2,d022_set4_tr_coh_list2,2,22,022_come_push_chest,come_push_chest,4,tr_coh,transitive_cohesive,cohesive,transitive,1,88,../psychopy_gurung_v1/JpegStimuliFullRes/22_come_push chest/4/tr_target.jpg,tr_target
isolated_list2_d023_set1_tr_coh_list2,d023_set1_tr_coh_list2,2,23,023_stand_tear_paper,stand_tear_paper,1,tr_coh,transitive_cohesive,cohesive,transitive,1,89,../psychopy_gurung_v1/JpegStimuliFullRes/23_stand_tear paper/1/tr_target.jpg,tr_target
isolated_list2_d023_set2_it_coh_list2,d023_set2_it_coh_list2,2,23,023_stand_tear_paper,stand_tear_paper,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,90,../psychopy_gurung_v1/JpegStimuliFullRes/23_stand_tear paper/2/it_target.jpg,it_target
isolated_list2_d023_set3_it_coh_list2,d023_set3_it_coh_list2,2,23,023_stand_tear_paper,stand_tear_paper,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,91,../psychopy_gurung_v1/JpegStimuliFullRes/23_stand_tear paper/3/it_target.jpg,it_target
isolated_list2_d023_set4_tr_coh_list2,d023_set4_tr_coh_list2,2,23,023_stand_tear_paper,stand_tear_paper,4,tr_coh,transitive_cohesive,cohesive,transitive,1,92,../psychopy_gurung_v1/JpegStimuliFullRes/23_stand_tear paper/4/tr_target.jpg,tr_target
isolated_list2_d024_set1_tr_coh_list2,d024_set1_tr_coh_list2,2,24,024_descend_paint_bench,descend_paint_bench,1,tr_coh,transitive_cohesive,cohesive,transitive,1,93,../psychopy_gurung_v1/JpegStimuliFullRes/24_descend_paint bench/1/tr_target.jpg,tr_target
isolated_list2_d024_set2_it_coh_list2,d024_set2_it_coh_list2,2,24,024_descend_paint_bench,descend_paint_bench,2,it_coh,intransitive_cohesive,cohesive,intransitive,2,94,../psychopy_gurung_v1/JpegStimuliFullRes/24_descend_paint bench/2/it_target.jpg,it_target
isolated_list2_d024_set3_it_coh_list2,d024_set3_it_coh_list2,2,24,024_descend_paint_bench,descend_paint_bench,3,it_coh,intransitive_cohesive,cohesive,intransitive,2,95,../psychopy_gurung_v1/JpegStimuliFullRes/24_descend_paint bench/3/it_target.jpg,it_target
isolated_list2_d024_set4_tr_coh_list2,d024_set4_tr_coh_list2,2,24,024_descend_paint_bench,descend_paint_bench,4,tr_coh,transitive_cohesive,cohesive,transitive,1,96,../psychopy_gurung_v1/JpegStimuliFullRes/24_descend_paint bench/4/tr_target.jpg,tr_target
isolated_list2_d025_set1_tr_coh_list2,d025_set1_tr_coh_list2,2,25,025_yawn_lock_door,yawn_lock_door,1,tr_coh,transitive_cohesive,cohesive,transitive,1,97,../psychopy_gurung_v1/JpegStimuliFullRes/25_yawn_lock door/1/tr_target.jpg,tr_target
