trial_id,random_order,experiment_list,dataset_number,dataset_slug,dataset_label,stimulus_set,condition_id,condition_name,cohesion,transitivity,condition_trigger,item_trigger,n_images,img1,img1_role,img2,img2_role,img3,img3_role,img4,img4_role,between_image,audio_probe,between_audio,between_audio_lock_sec,source_dataset_folder
d012_set3_it_ic_list1,94,1,12,012_come_eat_rice,come_eat_rice,3,it_ic,intransitive_incohesive,incohesive,intransitive,4,47,3,JpegStimuliFullRes/12_come_eat rice/3/ic_1.jpg,ic_1,JpegStimuliFullRes/12_come_eat rice/3/it_target.jpg,it_target,JpegStimuliFullRes/12_come_eat rice/3/end_ic_it.jpg,end_ic_it,,,,0,,0,JpegStimuliFullRes/12_come_eat rice
d012_set4_it_coh_list1,95,1,12,012_come_eat_rice,come_eat_rice,4,it_coh,intransitive_cohesive,cohesive,intransitive,3,48,4,JpegStimuliFullRes/12_come_eat rice/4/coh_1.jpg,coh_1,JpegStimuliFullRes/12_come_eat rice/4/coh_2.jpg,coh_2,JpegStimuliFullRes/12_come_eat rice/4/it_target.jpg,it_target,JpegStimuliFullRes/12_come_eat rice/4/end_coh_it.jpg,end_coh_it,,0,,0,JpegStimuliFullRes/12_come_eat rice
d012_set4_tr_ic_list1,96,1,12,012_come_eat_rice,come_eat_rice,4,tr_ic,transitive_incohesive,incohesive,transitive,2,48,3,JpegStimuliFullRes/12_come_eat rice/4/ic_1.jpg,ic_1,JpegStimuliFullRes/12_come_eat rice/4/tr_target.jpg,tr_target,JpegStimuliFullRes/12_come_eat rice/4/end_ic_tr.jpg,end_ic_tr,,,,0,,0,JpegStimuliFullRes/12_come_eat rice
d013_set1_it_coh_list1,97,1,13,013_stand_wash_clothes,stand_wash_clothes,1,it_coh,intransitive_cohesive,cohesive,intransitive,3,49,4,JpegStimuliFullRes/13_stand_wash clothes/1/coh_1.jpg,coh_1,JpegStimuliFullRes/13_stand_wash clothes/1/coh_2.jpg,coh_2,JpegStimuliFullRes/13_stand_wash clothes/1/it_target.jpg,it_target,JpegStimuliFullRes/13_stand_wash clothes/1/end_coh_it.jpg,end_coh_it,,0,,0,JpegStimuliFullRes/13_stand_wash clothes
d013_set1_tr_ic_list1,98,1,13,013_stand_wash_clothes,stand_wash_clothes,1,tr_ic,transitive_incohesive,incohesive,transitive,2,49,3,JpegStimuliFullRes/13_stand_wash clothes/1/ic_1.jpg,ic_1,JpegStimuliFullRes/13_stand_wash clothes/1/tr_target.jpg,tr_target,JpegStimuliFullRes/13_stand_wash clothes/1/end_ic_tr.jpg,end_ic_tr,,,,0,,0,JpegStimuliFullRes/13_stand_wash clothes
d013_set2_tr_coh_list1,99,1,13,013_stand_wash_clothes,stand_wash_clothes,2,tr_coh,transitive_cohesive,cohesive,transitive,1,50,3,JpegStimuliFullRes/13_stand_wash clothes/2/coh_1.jpg,coh_1,JpegStimuliFullRes/13_stand_wash clothes/2/coh_2.jpg,coh_2,JpegStimuliFullRes/13_stand_wash clothes/2/tr_target.jpg,tr_target,,,,0,,0,JpegStimuliFullRes/13_stand_wash clothes
d013_set2_it_ic_list1,100,1,13,013_stand_wash_clothes,stand_wash_clothes,2,it_ic,intransitive_incohesive,incohesive,intransitive,4,50,3,JpegStimuliFullRes/13_stand_wash clothes/2/ic_1.jpg,ic_1,JpegStimuliFullRes/13_stand_wash clothes/2/it_target.jpg,it_target,JpegStimuliFullRes/13_stand_wash clothes/2/end_ic_it.jpg,end_ic_it,,,,0,,0,JpegStimuliFullRes/13_stand_wash clothes
d013_set3_tr_coh_list1,101,1,13,013_stand_wash_clothes,stand_wash_clothes,3,tr_coh,transitive_cohesive,cohesive,transitive,1,51,3,JpegStimuliFullRes/13_stand_wash clothes/3/coh_1.jpg,coh_1,JpegStimuliFullRes/13_stand_wash clothes/3/coh_2.jpg,coh_2,JpegStimuliFullRes/13_stand_wash clothes/3/tr_target.jpg,tr_target,,,,0,,0,JpegStimuliFullRes/13_stand_wash clothes
d013_set3_it_ic_list1,102,1,13,013_stand_wash_clothes,stand_wash_clothes,3,it_ic,intransitive_incohesive,incohesive,intransitive,4,51,3,JpegStimuliFullRes/13_stand_wash clothes/3/ic_1.jpg,ic_1,JpegStimuliFullRes/13_stand_wash clothes/3/it_target.jpg,it_target,JpegStimuliFullRes/13_stand_wash clothes/3/end_ic_it.jpg,end_ic_it,,,,0,,0,JpegStimuliFullRes/13_stand_wash clothes
d013_set4_it_coh_list1,103,1,13,013_stand_wash_clothes,stand_wash_clothes,4,it_coh,intransitive_cohesive,cohesive,intransitive,3,52,4,JpegStimuliFullRes/13_stand_wash clothes/4/coh_1.jpg,coh_1,JpegStimuliFullRes/13_stand_wash clothes/4/coh_2.jpg,coh_2,JpegStimuliFullRes/13_stand_wash clothes/4/it_target.jpg,it_target,JpegStimuliFullRes/13_stand_wash clothes/4/end_coh_it.jpg,end_coh_it,,0,,0,JpegStimuliFullRes/13_stand_wash clothes
